log_id,user_id,action,action_id,server_response,current_period
209,,заход на тему,bfd35b0a-12f2-4a13-b8e5-502723d8483f,успех,2025-04-04 18:24:00
210,,заход на тему,11525050-0637-45b7-b2a1-cbb99d457f99,успех,2025-04-04 12:47:00
211,,заход на тему,aee64855-12d2-44c6-9bc7-31c60deea431,успех,2025-04-04 07:07:00
212,,заход на тему,52311d77-2dee-4ebd-bb86-f776d141fe5c,успех,2025-04-04 23:40:00
213,,заход на тему,ca24a5e4-221a-4f43-8ad2-092dd4f961a5,успех,2025-04-04 04:55:00
214,,заход на тему,2c1e02f2-9986-4b0c-ba9f-fcb33a6b5844,успех,2025-04-04 06:02:00
215,,удаление темы,1175eef2-72ae-4811-89b1-eaa3d5d212b8,успех,2025-04-04 13:28:00
216,,удаление темы,0846176e-75c6-468a-8ead-8b7f1e8f7251,успех,2025-04-04 21:04:00
217,,удаление темы,faaa31aa-2f8b-48f5-a6ec-5b5f623354b1,успех,2025-04-04 12:47:00
218,896d89e7-8a09-4c65-8d39-993edc87361e,написание сообщения,45b1f004-0f51-4e5c-8714-81748a1d9428,успех,2025-04-04 23:16:00
219,50731cf2-5745-4fbc-a480-fe7113f1520c,написание сообщения,2aaf10f2-7742-491f-83a2-d3da620d6fc3,успех,2025-04-04 09:44:00
220,0258aa08-c8a6-4102-80bc-25fea87a6101,написание сообщения,6e1d3162-1adf-4671-81b0-de75f1debab0,успех,2025-04-04 14:38:00
221,896d89e7-8a09-4c65-8d39-993edc87361e,написание сообщения,68b53910-5c1e-476e-95f6-2a10c345a17b,успех,2025-04-04 18:35:00
222,66e19318-5480-405e-b259-077b6439681d,написание сообщения,c3e2bd59-d95b-4460-a62d-5a2aa202a0ef,успех,2025-04-04 23:30:00
223,dcd0de93-5441-41f0-b7c2-601414e4d197,написание сообщения,51625850-2d6b-46c2-9f54-5c1ee2f4c592,успех,2025-04-04 06:02:00
224,fcb0a6e6-c97f-4d59-8f19-35e2668951c6,первый заход на сайт,4e28d041-31be-46db-ac22-8de115411137,успех,2025-04-05 23:56:00
225,0258aa08-c8a6-4102-80bc-25fea87a6101,регистрация,b2cd5a90-24ba-4f0f-897f-b12bd4714432,успех,2025-04-05 15:46:00
226,896d89e7-8a09-4c65-8d39-993edc87361e,логин,b9594d6b-309d-4b95-bde6-46a9e2d6cf9f,успех,2025-04-05 20:59:00
227,fda5e13d-0f99-472f-99af-8a901bfc45ac,логин,4b83e073-9d6b-4a96-b82f-53a16597a424,успех,2025-04-05 21:52:00
228,09ffa5c3-e673-432e-99d3-1c8695ecedf1,логин,9f1e5d94-6db2-4d09-a993-3265247979f6,успех,2025-04-05 19:21:00
229,e2cfd331-bcc4-4ba5-b0fb-40e4a7e3b317,логин,3bb91b9a-6a38-4c58-8e5a-92b26248c525,успех,2025-04-05 06:39:00
230,43a0434a-6c4a-4fc9-a8b8-ca5be09e01cc,логин,7a0c2be5-17d7-4031-9e35-2b012ca311fd,успех,2025-04-05 08:32:00
231,fcb0a6e6-c97f-4d59-8f19-35e2668951c6,логаут,2d796ac7-24f2-46ea-8104-88381f5a4e0d,успех,2025-04-05 19:28:00
232,43a0434a-6c4a-4fc9-a8b8-ca5be09e01cc,логаут,7bf4444d-a08b-499e-93cc-75cfc7b336cc,успех,2025-04-05 12:16:00
233,b7efcb0a-3847-4745-a9a5-a669bd21fd2a,логаут,346ab117-1d86-43fd-9934-5e40408934bf,успех,2025-04-05 17:33:00
234,fda5e13d-0f99-472f-99af-8a901bfc45ac,создание темы,57e484c9-49c4-45d0-87bd-eceb586ab21e,успех,2025-04-05 19:36:00
235,28bb5788-c19a-45c1-9d48-ed101e54ddac,создание темы,c3fe9e63-e600-4e0b-a3ba-dcd333b68757,успех,2025-04-05 06:39:00
236,8980e78d-0ac1-40c3-b73a-c7885ca5754c,создание темы,338bdaa6-5b2e-4a75-aa9a-06cca979d61a,успех,2025-04-05 20:41:00
237,e6644ba3-af8e-446b-9e24-162f6b05d824,создание темы,cd69804a-0a75-442b-99df-c7e3e3ab8752,успех,2025-04-05 05:18:00
238,,заход на тему,3eabb73e-319e-485a-93fa-937f691d00e8,успех,2025-04-05 03:15:00
239,,заход на тему,c9027787-0485-487b-8e11-51b719153443,успех,2025-04-05 13:34:00
240,,заход на тему,b005a544-1db5-4f91-9a0d-949d388afd3d,успех,2025-04-05 11:15:00
241,,заход на тему,9e1b414c-4d0b-40e5-983a-617c12640d2f,успех,2025-04-05 22:39:00
242,,заход на тему,2ab700a9-c0ab-4fcc-b5fb-b6e0df62f871,успех,2025-04-05 11:06:00
243,,заход на тему,cc7612de-618d-4bc3-9ed1-4705665cfe1e,успех,2025-04-05 04:08:00
244,,заход на тему,9608e2b7-2dbd-4a13-8f83-b44ffbb91c1f,успех,2025-04-05 01:01:00
245,,заход на тему,d331575f-ec5d-466e-9bbe-1d31adca30b0,успех,2025-04-05 18:47:00
246,,удаление темы,c972687c-fa9b-4eee-afe5-06c863568109,успех,2025-04-05 06:15:00
247,,удаление темы,6e041045-af64-44d5-9504-225eec9d620f,успех,2025-04-05 10:24:00
248,,удаление темы,4aadd2e2-6da5-47de-bd02-43bfca239628,успех,2025-04-05 05:00:00
249,e2cfd331-bcc4-4ba5-b0fb-40e4a7e3b317,написание сообщения,76e85858-0af3-4c5b-b408-94a3da5b49c3,успех,2025-04-05 14:09:00
250,896d89e7-8a09-4c65-8d39-993edc87361e,написание сообщения,58933eaa-54e1-4ceb-baa2-21f3cd15efa1,успех,2025-04-05 11:45:00
251,66e19318-5480-405e-b259-077b6439681d,написание сообщения,ea4746f8-287f-4003-ba44-895e63552fa5,успех,2025-04-05 12:19:00
252,1fd0ff14-1b8b-48f6-a40b-b9257057322b,написание сообщения,dad0029f-c5c1-438b-8fec-e63565a69e59,успех,2025-04-05 19:55:00
253,28bb5788-c19a-45c1-9d48-ed101e54ddac,написание сообщения,df7121c8-a002-4f5a-91f0-f920ade67120,успех,2025-04-05 11:21:00
254,fda5e13d-0f99-472f-99af-8a901bfc45ac,первый заход на сайт,6b3af448-c16c-42d2-9134-a7d780f4d3bf,успех,2025-04-06 20:23:00
255,896d89e7-8a09-4c65-8d39-993edc87361e,регистрация,2480a7ce-5137-41df-ac32-e6b3b129cf7d,успех,2025-04-06 09:49:00
256,e178b7c2-0e5a-4b0e-a7ad-afc1badc91f8,логин,aa6fad23-03b6-4200-8657-b644bff7c8b1,успех,2025-04-06 05:48:00
257,50731cf2-5745-4fbc-a480-fe7113f1520c,логин,e718a4d8-a438-49d3-82d2-55bb9be2b1db,успех,2025-04-06 07:14:00
258,8980e78d-0ac1-40c3-b73a-c7885ca5754c,логин,1fb55f7c-2948-4bf8-b247-e76bdac3adad,успех,2025-04-06 19:08:00
259,896d89e7-8a09-4c65-8d39-993edc87361e,логин,6c4c4f1b-bb56-4d35-9388-ffe816b50bcb,успех,2025-04-06 21:47:00
260,e6644ba3-af8e-446b-9e24-162f6b05d824,логаут,3a25458a-e266-4b90-9c7d-606be61150d0,успех,2025-04-06 15:14:00
261,0258aa08-c8a6-4102-80bc-25fea87a6101,логаут,009a3388-8d57-4323-9fd2-d1e584f03a47,успех,2025-04-06 14:46:00
262,5fb8a0e4-0a58-48e7-818c-f83ae1c267d3,логаут,fcb2f336-e47c-4ee5-9d86-740d73876d80,успех,2025-04-06 07:08:00
263,e2cfd331-bcc4-4ba5-b0fb-40e4a7e3b317,логаут,8319d5be-1d5e-4c2a-b495-94e7a2154212,успех,2025-04-06 05:56:00
264,28bb5788-c19a-45c1-9d48-ed101e54ddac,логаут,008da7ea-38ea-422b-87fd-af8bcaa8acae,успех,2025-04-06 15:25:00
265,896d89e7-8a09-4c65-8d39-993edc87361e,создание темы,42be92a1-d959-42d8-8e04-a48a1701319a,успех,2025-04-06 21:29:00
266,66e19318-5480-405e-b259-077b6439681d,создание темы,60d5fe83-5846-4f6a-8e4d-7719d346026c,успех,2025-04-06 08:41:00
267,09ffa5c3-e673-432e-99d3-1c8695ecedf1,создание темы,6789dabb-0c5a-4063-8457-da4595c6939b,успех,2025-04-06 17:27:00
268,8621f3ca-b880-4ff6-90be-4f452da51eca,создание темы,95d55cfc-cfc8-4d4f-94a6-177d6ed24bf6,успех,2025-04-06 05:00:00
269,b7efcb0a-3847-4745-a9a5-a669bd21fd2a,создание темы,ced28980-fe97-40ed-b634-bb46aae15b06,успех,2025-04-06 10:27:00
270,,заход на тему,a2a19f05-65f9-4051-b75d-b0d537115b0e,успех,2025-04-06 05:50:00
271,,заход на тему,fb14a428-ab32-42c2-8178-6cfecb2076b6,успех,2025-04-06 12:14:00
272,,заход на тему,9a7a1708-6615-450f-a264-4370c5ff5842,успех,2025-04-06 03:41:00
273,,заход на тему,d7fb594e-beec-48eb-ad51-2325df513013,успех,2025-04-06 12:42:00
274,,заход на тему,66835dd9-e4ff-4e6f-8d33-73bc2749dba3,успех,2025-04-06 17:56:00
275,,заход на тему,c6d6e8a8-778d-412a-8c86-b9b348a02331,успех,2025-04-06 12:40:00
276,,удаление темы,1deffa66-ff06-4776-9ac8-afc58854f136,успех,2025-04-06 06:23:00
277,,удаление темы,b0bd6f02-3868-4160-8b7a-a52f0429a409,успех,2025-04-06 01:51:00
278,,написание сообщения,9152d970-5986-4b9b-adf0-87d9cb66eb0d,ошибка,2025-04-06 09:57:00
279,8980e78d-0ac1-40c3-b73a-c7885ca5754c,написание сообщения,d4217cf5-9a6b-4dd3-ae56-229199b8b636,успех,2025-04-06 02:53:00
280,,написание сообщения,6cb38eac-e86d-427d-9fee-711873bb021b,ошибка,2025-04-06 06:56:00
281,896d89e7-8a09-4c65-8d39-993edc87361e,первый заход на сайт,57ee4884-96b7-4f4e-9144-693dcdc4828a,успех,2025-04-07 08:08:00
282,896d89e7-8a09-4c65-8d39-993edc87361e,регистрация,427d8451-dc05-4d00-90f6-99f0a72f8590,успех,2025-04-07 21:44:00
283,896d89e7-8a09-4c65-8d39-993edc87361e,логин,3de95d02-70bd-48d0-9f8c-d9b2342951ba,успех,2025-04-07 03:10:00
284,d2ec4243-2256-4597-80cf-125c4319d66f,логин,24a51c39-0e4a-47ab-b235-1b7ebac1501c,успех,2025-04-07 23:31:00
285,fcb0a6e6-c97f-4d59-8f19-35e2668951c6,логин,7c0696fe-d518-4e9c-b783-317b406f5e32,успех,2025-04-07 09:32:00
286,5fb8a0e4-0a58-48e7-818c-f83ae1c267d3,логин,eb574f37-ef3b-4ebd-a934-cdc5db8a3619,успех,2025-04-07 21:12:00
287,ef11ca3d-3647-441f-bfab-4c56acb061bd,логин,21cb4544-3f1a-4df7-9590-13ffd9903fd4,успех,2025-04-07 01:30:00
288,28bb5788-c19a-45c1-9d48-ed101e54ddac,логаут,d0921c05-874c-4203-bfd7-18536e152c7e,успех,2025-04-07 20:00:00
289,50731cf2-5745-4fbc-a480-fe7113f1520c,логаут,1504d1c8-738e-4c7f-95a8-d06920afdb6a,успех,2025-04-07 14:31:00
290,0258aa08-c8a6-4102-80bc-25fea87a6101,логаут,9be2e8d8-56a5-42d0-a923-a239845b6e05,успех,2025-04-07 01:12:00
291,5fb8a0e4-0a58-48e7-818c-f83ae1c267d3,создание темы,808b9f3e-4a19-4c69-94df-5dfff37d3751,успех,2025-04-07 11:11:00
292,8621f3ca-b880-4ff6-90be-4f452da51eca,создание темы,aeb08f95-ed9b-4414-a6fe-89fb8a3ff02a,успех,2025-04-07 03:09:00
293,50731cf2-5745-4fbc-a480-fe7113f1520c,создание темы,105470fe-ae63-4681-bdaf-45dd9e5bbc73,успех,2025-04-07 22:45:00
294,28bb5788-c19a-45c1-9d48-ed101e54ddac,создание темы,84b6afac-6878-48cb-a425-ff4c04e17417,успех,2025-04-07 17:56:00
295,8980e78d-0ac1-40c3-b73a-c7885ca5754c,создание темы,7769a5da-146a-41e5-887a-676a125a2e50,успех,2025-04-07 11:27:00
296,,заход на тему,2ce63e92-5164-48f2-892d-4994723d94c6,успех,2025-04-07 09:45:00
297,,заход на тему,cbb164a8-bbe4-477c-9c1d-484f9de9e4a8,успех,2025-04-07 03:28:00
298,,заход на тему,4b1bb894-9fbc-455f-aba3-c230b0fc675b,успех,2025-04-07 08:34:00
299,,заход на тему,90a6be19-9420-4d30-bb7d-b07d5a60f784,успех,2025-04-07 14:07:00
300,,заход на тему,6410c722-7546-4976-b19a-862975a444b7,успех,2025-04-07 07:00:00
301,,заход на тему,4a49760d-697a-433a-8714-402bc03e4745,успех,2025-04-07 14:18:00
302,,заход на тему,c377d6b4-8284-451e-b210-f0b96c204517,успех,2025-04-07 10:53:00
303,,заход на тему,bd0b7f2a-5d95-4e02-8659-b5fe76a12cac,успех,2025-04-07 19:13:00
304,,заход на тему,cd062b38-61ee-41e4-9fee-b3f43af90b94,успех,2025-04-07 21:38:00
305,,заход на тему,14996f89-ffdf-4771-a2a3-0ab843e040a7,успех,2025-04-07 19:49:00
306,,удаление темы,8ca36443-119a-487b-9a08-12b824f22033,успех,2025-04-07 01:29:00
307,,удаление темы,eabc4b16-0bb7-466d-bc32-a4c86f6124e8,успех,2025-04-07 21:00:00
308,,удаление темы,7b3831b3-a64f-453d-a1e4-c4f6a1a2c7c3,успех,2025-04-07 07:15:00
309,,написание сообщения,7ad55292-8f4f-417c-bf20-0c4f2936be87,ошибка,2025-04-07 08:44:00
310,,написание сообщения,5bd032f1-2a6c-4434-944f-be5a01709c3f,ошибка,2025-04-07 21:27:00
311,,написание сообщения,26047916-9e7e-41ad-806a-60315927ea8d,ошибка,2025-04-07 23:57:00
312,50731cf2-5745-4fbc-a480-fe7113f1520c,первый заход на сайт,00333f54-4f32-439e-8087-832dd474bbb7,успех,2025-04-08 16:06:00
313,0258aa08-c8a6-4102-80bc-25fea87a6101,регистрация,2e4be9f2-3537-4cff-bf85-a27f29c42cac,успех,2025-04-08 21:40:00
314,b7efcb0a-3847-4745-a9a5-a669bd21fd2a,логин,c7e78e72-55f8-4e4f-b656-77b55ace020c,успех,2025-04-08 04:33:00
315,fcb0a6e6-c97f-4d59-8f19-35e2668951c6,логин,b52f1878-2e5f-4b1b-a379-979e9d0b532f,успех,2025-04-08 11:18:00
316,8980e78d-0ac1-40c3-b73a-c7885ca5754c,логин,93c4db5f-53c2-47ba-af34-04662f99e966,успех,2025-04-08 01:43:00
317,e178b7c2-0e5a-4b0e-a7ad-afc1badc91f8,логин,be7db2d0-9d8f-455f-962e-91489d99a7a3,успех,2025-04-08 23:55:00
318,09ffa5c3-e673-432e-99d3-1c8695ecedf1,логаут,20cca98e-235f-4c5c-92c1-8a96a4cae4ca,успех,2025-04-08 11:57:00
319,dcd0de93-5441-41f0-b7c2-601414e4d197,логаут,316c8907-b019-47ed-b122-9f5bcca190dd,успех,2025-04-08 07:08:00
320,ef11ca3d-3647-441f-bfab-4c56acb061bd,логаут,ca1548b3-17a1-4e21-ad92-c0ec462edc4d,успех,2025-04-08 05:51:00
321,50731cf2-5745-4fbc-a480-fe7113f1520c,создание темы,d38b7eda-5ff8-4616-9bff-2dae5bb35d0f,успех,2025-04-08 07:18:00
322,28bb5788-c19a-45c1-9d48-ed101e54ddac,создание темы,b369cabc-bcac-4946-9b0c-d0c04aa53bd1,успех,2025-04-08 08:54:00
323,fda5e13d-0f99-472f-99af-8a901bfc45ac,создание темы,17fef857-597d-489f-8eb2-f8a883774531,успех,2025-04-08 15:18:00
324,28bb5788-c19a-45c1-9d48-ed101e54ddac,создание темы,0a899da6-f920-4b8e-907f-aa1329fc8ecc,успех,2025-04-08 14:08:00
325,28bb5788-c19a-45c1-9d48-ed101e54ddac,создание темы,ee1224ad-934a-42df-b522-4b528474f2de,успех,2025-04-08 10:34:00
326,,заход на тему,7260a700-02c3-4dc5-bb34-994da3426c74,успех,2025-04-08 20:49:00
327,,заход на тему,23f2f489-85c9-439e-9d2e-1d6cd461b154,успех,2025-04-08 03:37:00
328,,заход на тему,f2986053-3291-4275-8e89-f7c9becf000e,успех,2025-04-08 19:24:00
329,,заход на тему,297ca7b7-ec52-46df-a674-dce5f2899038,успех,2025-04-08 02:50:00
330,,заход на тему,a958749d-77ef-405d-95a7-bfa9636ef453,успех,2025-04-08 05:31:00
331,,заход на тему,fb2f3119-807a-4f09-ae3c-c9e4c06bc5c0,успех,2025-04-08 20:25:00
332,,заход на тему,9a4ff2e8-8a77-42ce-b185-24c523cca6be,успех,2025-04-08 22:37:00
333,,удаление темы,1242bed0-111c-4cbc-8a05-3ce322847173,успех,2025-04-08 04:00:00
334,,удаление темы,1f2391f2-04c5-452f-860b-da4b69056ec1,успех,2025-04-08 11:13:00
335,,удаление темы,28c2f075-55e7-4c32-ab23-f829cf95cf2d,успех,2025-04-08 15:21:00
336,,написание сообщения,42454097-85a2-4d0b-886c-a76a668f3e9f,ошибка,2025-04-08 02:40:00
337,50731cf2-5745-4fbc-a480-fe7113f1520c,написание сообщения,cfb84c3f-e025-4db7-a73f-1f436dbe7395,успех,2025-04-08 14:48:00
338,,написание сообщения,10e8653f-46ec-422e-8962-212c3db8a75e,ошибка,2025-04-08 05:44:00
339,e2cfd331-bcc4-4ba5-b0fb-40e4a7e3b317,написание сообщения,3abb450e-9fd5-46e8-9382-be52b7fff0f3,успех,2025-04-08 03:42:00
340,8980e78d-0ac1-40c3-b73a-c7885ca5754c,написание сообщения,cae7dd83-8436-4ec0-a26a-4f3e132dab54,успех,2025-04-08 00:42:00
341,,написание сообщения,3acf7dd8-1cd1-4b7b-b64c-68bb160ab910,ошибка,2025-04-08 05:26:00
342,1fd0ff14-1b8b-48f6-a40b-b9257057322b,первый заход на сайт,d741222a-d1ba-46ed-9734-74f148fd7d60,успех,2025-04-09 13:57:00
343,8621f3ca-b880-4ff6-90be-4f452da51eca,регистрация,3a2ca3b8-b1de-47dc-bc57-b8468a9ff155,успех,2025-04-09 00:24:00
344,fda5e13d-0f99-472f-99af-8a901bfc45ac,логин,2fa36fe6-779c-4869-8e09-616df5fa1585,успех,2025-04-09 13:12:00
345,ef11ca3d-3647-441f-bfab-4c56acb061bd,логин,fa498ead-fd02-4373-ad4d-ee2934be4e2c,успех,2025-04-09 04:23:00
346,66e19318-5480-405e-b259-077b6439681d,логин,ccd4a262-3e91-4134-ac51-11d7f85e6d42,успех,2025-04-09 16:22:00
347,43a0434a-6c4a-4fc9-a8b8-ca5be09e01cc,логин,807ee136-4e19-4bfe-8bac-b606b7d9e3dd,успех,2025-04-09 08:33:00
348,896d89e7-8a09-4c65-8d39-993edc87361e,логин,69e1cb25-b658-4548-941c-34517827a413,успех,2025-04-09 06:14:00
349,b7efcb0a-3847-4745-a9a5-a669bd21fd2a,логаут,270c1168-3b75-4fcb-a652-9a014c5d077f,успех,2025-04-09 03:34:00
350,50731cf2-5745-4fbc-a480-fe7113f1520c,логаут,88ec96d8-134f-47bd-9eca-f97d803a7d2a,успех,2025-04-09 07:22:00
351,8980e78d-0ac1-40c3-b73a-c7885ca5754c,логаут,a7bd1970-7ba9-4df3-8f30-6d54c1edb94b,успех,2025-04-09 13:07:00
352,43a0434a-6c4a-4fc9-a8b8-ca5be09e01cc,логаут,e698edbf-c472-4823-ac9d-3b33cb05b70d,успех,2025-04-09 03:58:00
353,28bb5788-c19a-45c1-9d48-ed101e54ddac,создание темы,0862c206-4c1c-41ee-9ca3-209ea3a6a4fe,успех,2025-04-09 04:55:00
354,e178b7c2-0e5a-4b0e-a7ad-afc1badc91f8,создание темы,3f314db8-c28c-4fe3-81e5-96ad1d173f41,успех,2025-04-09 07:52:00
355,fda5e13d-0f99-472f-99af-8a901bfc45ac,создание темы,2f186d08-f0e7-4a02-8371-39a2020454d3,успех,2025-04-09 20:27:00
356,28bb5788-c19a-45c1-9d48-ed101e54ddac,создание темы,2be68f0c-137e-412a-a3c7-6c7aed7ff8ae,успех,2025-04-09 01:32:00
357,8980e78d-0ac1-40c3-b73a-c7885ca5754c,создание темы,9fa2a5de-417a-4768-8fc0-a7a7822c0336,успех,2025-04-09 16:38:00
358,,заход на тему,ce8c422b-5530-418b-bd37-a5d43b214f34,успех,2025-04-09 23:44:00
359,,заход на тему,6e3db502-bbb3-4eaf-a0e7-f75cdf72452f,успех,2025-04-09 10:32:00
360,,заход на тему,de01d6ce-9744-45f0-b29c-4821cc20733d,успех,2025-04-09 22:17:00
361,,заход на тему,83f1332f-031b-4e5f-ab9a-0ef32c806023,успех,2025-04-09 03:49:00
362,,заход на тему,77b382d1-076c-4ba6-b73b-e39998310807,успех,2025-04-09 02:14:00
363,,заход на тему,c58895b5-40c3-40c1-99d4-83e445aa0b3a,успех,2025-04-09 21:25:00
364,,заход на тему,d1e13ebe-c026-47f1-912e-28c52283f91a,успех,2025-04-09 19:46:00
365,,заход на тему,c221cd6f-733c-444d-afdd-c1ce30c17a30,успех,2025-04-09 21:00:00
366,,заход на тему,8bf868f1-0a72-40f0-8298-4494aecb6ab4,успех,2025-04-09 08:51:00
367,,удаление темы,b5bc35ad-be02-4373-857e-16006a71578e,успех,2025-04-09 13:13:00
368,,удаление темы,97e3d096-4ded-4e98-a570-d40d65e19d11,успех,2025-04-09 01:30:00
369,,удаление темы,2b1cb2f5-3787-4506-a69e-23572b48d852,успех,2025-04-09 13:43:00
370,,написание сообщения,d596433c-f874-408e-8657-dfd139776fc9,ошибка,2025-04-09 04:02:00
371,,написание сообщения,89374510-540e-461f-96fc-3d1aee42595e,ошибка,2025-04-09 17:01:00
372,8621f3ca-b880-4ff6-90be-4f452da51eca,написание сообщения,4e0f7a5d-4bd1-40b8-bf52-5e659e3871a4,успех,2025-04-09 14:36:00
373,8621f3ca-b880-4ff6-90be-4f452da51eca,написание сообщения,02d652e7-b384-4186-8c7d-a957276b0603,успех,2025-04-09 22:48:00
374,,написание сообщения,e4d41f6d-eb9d-4f1c-8eaa-0a1beaa8ea71,ошибка,2025-04-09 09:25:00
375,,написание сообщения,c1181459-3e0d-4752-ad88-a107a1eca344,ошибка,2025-04-09 01:14:00
376,e2cfd331-bcc4-4ba5-b0fb-40e4a7e3b317,первый заход на сайт,c3dc5d64-ecde-4710-a2bf-d2a7c7d4e1aa,успех,2025-04-10 22:32:00
377,dcd0de93-5441-41f0-b7c2-601414e4d197,регистрация,84411704-acc5-4890-8b89-4416c46d692c,успех,2025-04-10 01:31:00
378,8980e78d-0ac1-40c3-b73a-c7885ca5754c,логин,6c2bf06c-51f0-40d4-8917-a27f09d1e0b5,успех,2025-04-10 07:16:00
379,e6644ba3-af8e-446b-9e24-162f6b05d824,логин,d18ee27c-df42-47b2-b638-5466a3d493d3,успех,2025-04-10 22:32:00
380,d2ec4243-2256-4597-80cf-125c4319d66f,логин,500ab4ef-9fb2-4b61-8f0d-2559832bb0fa,успех,2025-04-10 08:56:00
381,fda5e13d-0f99-472f-99af-8a901bfc45ac,логин,a7701c43-58af-4afe-8562-ba879ffac801,успех,2025-04-10 02:58:00
382,8980e78d-0ac1-40c3-b73a-c7885ca5754c,логаут,b333c688-19bb-4599-9ef7-1ba0c5e8dac1,успех,2025-04-10 21:22:00
383,fda5e13d-0f99-472f-99af-8a901bfc45ac,логаут,957d2167-5b75-40cc-9852-b9ce48c943e7,успех,2025-04-10 07:20:00
384,b7efcb0a-3847-4745-a9a5-a669bd21fd2a,логаут,3eb4030b-3eb3-4a30-9306-6916ce7d95f8,успех,2025-04-10 12:17:00
385,fcb0a6e6-c97f-4d59-8f19-35e2668951c6,логаут,07e0e001-0749-4a9d-ab67-9faa059a21d6,успех,2025-04-10 14:44:00
386,09ffa5c3-e673-432e-99d3-1c8695ecedf1,создание темы,103d98aa-b73b-4315-8a20-aca1fc554d2b,успех,2025-04-10 00:38:00
387,e2cfd331-bcc4-4ba5-b0fb-40e4a7e3b317,создание темы,013a3e04-7c47-401f-b0f6-b6b9be1bc53a,успех,2025-04-10 14:30:00
388,e178b7c2-0e5a-4b0e-a7ad-afc1badc91f8,создание темы,5aa52fea-ae64-405a-8f25-4c49fd585dea,успех,2025-04-10 21:08:00
389,50731cf2-5745-4fbc-a480-fe7113f1520c,создание темы,6a8fe53a-a25e-46e3-a0be-ba7b801c1de5,успех,2025-04-10 02:08:00
390,,заход на тему,05085c9f-740b-4693-b451-2b36277f4d76,успех,2025-04-10 05:10:00
391,,заход на тему,de1a246c-cddc-424a-82ad-67b05ee46667,успех,2025-04-10 22:27:00
392,,заход на тему,ebc4ae11-29b6-4a0a-bf97-dd712a332b91,успех,2025-04-10 07:09:00
393,,заход на тему,70c42515-a442-41d7-8bcd-684b930e2c78,успех,2025-04-10 08:27:00
394,,заход на тему,be731f2f-4b72-4447-84e0-ce915addc6f2,успех,2025-04-10 19:01:00
395,,заход на тему,6ac80eb8-d890-4402-9557-73a4c4b97aca,успех,2025-04-10 07:16:00
396,,удаление темы,80ff33b2-8a8a-4ce0-8610-d1e71ce17105,успех,2025-04-10 14:50:00
397,,удаление темы,8f29b0cc-bc9d-46b1-9a72-31425ca33fb5,успех,2025-04-10 13:19:00
398,,удаление темы,bb54a747-5588-4742-875f-4bebf0f13412,успех,2025-04-10 04:02:00
399,,написание сообщения,616f4691-ea0d-4811-b8eb-d820d0ff1452,ошибка,2025-04-10 11:43:00
400,1fd0ff14-1b8b-48f6-a40b-b9257057322b,написание сообщения,f072bccf-399a-48c6-9d1d-41526c572651,успех,2025-04-10 17:35:00
401,09ffa5c3-e673-432e-99d3-1c8695ecedf1,написание сообщения,561dba23-ec47-4a16-8e33-a1b774212788,успех,2025-04-10 04:20:00
402,1fd0ff14-1b8b-48f6-a40b-b9257057322b,написание сообщения,4795736d-1f6a-42f5-8dc7-d766b436e7e6,успех,2025-04-10 22:51:00
403,,написание сообщения,b6cfcc81-c3e5-454c-8a10-8292581197c1,ошибка,2025-04-10 16:23:00
404,e6644ba3-af8e-446b-9e24-162f6b05d824,первый заход на сайт,881287bd-c19f-4463-802b-7ea0c54d5348,успех,2025-04-11 12:44:00
405,fcb0a6e6-c97f-4d59-8f19-35e2668951c6,регистрация,26d4caaf-6ef5-4091-b6ea-03d78385c06e,успех,2025-04-11 11:12:00
406,8621f3ca-b880-4ff6-90be-4f452da51eca,логин,780b51d7-13be-4983-bc4b-562dbbddd60f,успех,2025-04-11 14:14:00
407,0258aa08-c8a6-4102-80bc-25fea87a6101,логин,969aa30e-82da-4768-86c7-02d1d1363dec,успех,2025-04-11 10:19:00
408,0258aa08-c8a6-4102-80bc-25fea87a6101,логин,eeef7252-9385-46ab-a69a-d24b3287415e,успех,2025-04-11 19:04:00
409,ef11ca3d-3647-441f-bfab-4c56acb061bd,логин,dc9ca271-a7b2-46b6-b99f-e875e65a1a2c,успех,2025-04-11 13:23:00
410,b7efcb0a-3847-4745-a9a5-a669bd21fd2a,логин,0171714a-723c-4a52-8805-b4a55cf2e08e,успех,2025-04-11 14:41:00
411,8621f3ca-b880-4ff6-90be-4f452da51eca,логаут,83d10349-7f22-434b-ad7c-af1f2fbc6b6d,успех,2025-04-11 12:24:00
412,8980e78d-0ac1-40c3-b73a-c7885ca5754c,логаут,547ef5bf-dcbb-4e3c-bb85-20ecf94965cd,успех,2025-04-11 08:24:00
413,1fd0ff14-1b8b-48f6-a40b-b9257057322b,логаут,e16d6661-4092-4b97-8457-e1ce6f6f3c17,успех,2025-04-11 13:16:00
414,8980e78d-0ac1-40c3-b73a-c7885ca5754c,логаут,04a70b2f-ead1-45c3-ae9e-6cc411badc0d,успех,2025-04-11 15:19:00
415,b7efcb0a-3847-4745-a9a5-a669bd21fd2a,создание темы,65fa5f6e-862d-4f4e-bb1b-b3f1d8165cd0,успех,2025-04-11 17:28:00
416,66e19318-5480-405e-b259-077b6439681d,создание темы,0e99e7a7-c765-4a15-a008-41857753f942,успех,2025-04-11 05:42:00
